Source_HUGO	Source_Entrez	Target_HUGO	Target_Entrez
hsa-miR-568	NA	ZMYND11	10771
hsa-miR-569	NA	CALU	813
hsa-miR-571	NA	PLP2	5355
hsa-miR-573	NA	GLB1	2720
hsa-miR-574-5p	NA	CLIC1	1192
hsa-miR-575	NA	IFNGR2	3460
hsa-miR-575	NA	SLAMF9	89886
hsa-miR-576-3p	NA	TRAM1	23471
hsa-miR-576-3p	NA	ZMYND11	10771
hsa-miR-576-5p	NA	GGH	8836
hsa-miR-577	NA	PLIN2	123
hsa-miR-578	NA	UPF2	26019
hsa-miR-579	NA	ATP6V1C2	245973
hsa-miR-579	NA	GBAS	2631
hsa-miR-579	NA	IFNGR2	3460
hsa-miR-579	NA	LOX	4015
hsa-miR-580	NA	FRY	10129
hsa-miR-582-3p	NA	C2orf28	51374
hsa-miR-582-3p	NA	PLIN2	123
hsa-miR-582-3p	NA	PLP2	5355
hsa-miR-582-3p	NA	TPM4	7171
hsa-miR-582-5p	NA	FRY	10129
hsa-miR-584	NA	EDEM2	55741
hsa-miR-584	NA	GLB1	2720
hsa-miR-584	NA	PLP2	5355
hsa-miR-586	NA	PTX3	5806
hsa-miR-587	NA	UPF2	26019
hsa-miR-588	NA	AP2S1	1175
hsa-miR-588	NA	PLP2	5355
hsa-miR-588	NA	ZRANB1	54764
hsa-miR-589	NA	PLP2	5355
hsa-miR-590-3p	NA	CCNB1	891
hsa-miR-590-3p	NA	GLB1	2720
hsa-miR-590-3p	NA	LYPLA1	10434
hsa-miR-590-3p	NA	PLIN2	123
hsa-miR-590-3p	NA	ZMYND11	10771
hsa-miR-590-5p	NA	CPEB3	22849
hsa-miR-590-5p	NA	GBAS	2631
hsa-miR-590-5p	NA	RPA3	6119
hsa-miR-591	NA	TXNDC5	81567
hsa-miR-592	NA	FRY	10129
hsa-miR-593	NA	NXT1	29107
hsa-miR-593	NA	PDIA6	10130
hsa-miR-597	NA	ZMYND11	10771
hsa-miR-603	NA	KDELR2	11014
hsa-miR-606	NA	GBAS	2631
hsa-miR-606	NA	ZMYND11	10771
hsa-miR-607	NA	GGH	8836
hsa-miR-607	NA	GPX7	2882
hsa-miR-607	NA	LYPLA1	10434
hsa-miR-607	NA	PDIA6	10130
hsa-miR-608	NA	PLP2	5355
hsa-miR-613	NA	ARF4	378
hsa-miR-613	NA	VEGFA	7422
hsa-miR-616	NA	GCSH	2653
hsa-miR-617	NA	GGH	8836
hsa-miR-618	NA	IFNGR2	3460
hsa-miR-621	NA	IFNGR2	3460
hsa-miR-622	NA	ARF4	378
hsa-miR-623	NA	AP2S1	1175
hsa-miR-623	NA	IFNGR2	3460
hsa-miR-625	NA	ARF4	378
hsa-miR-626	NA	IFNGR2	3460
hsa-miR-628-3p	NA	FRY	10129
hsa-miR-628-3p	NA	PTX3	5806
hsa-miR-628-5p	NA	LOX	4015
hsa-miR-630	NA	ARF4	378
hsa-miR-630	NA	COMMD10	51397
hsa-miR-631	NA	RAP1B	5908
hsa-miR-634	NA	ARF4	378
hsa-miR-637	NA	MMP11	4320
hsa-miR-641	NA	ARF4	378
hsa-miR-642	NA	PLP2	5355
hsa-miR-644	NA	IFNGR2	3460
hsa-miR-644	NA	MMP11	4320
hsa-miR-644	NA	SLAMF9	89886
hsa-miR-644	NA	TRAM1	23471
hsa-miR-646	NA	EDARADD	128178
hsa-miR-646	NA	FRY	10129
hsa-miR-650	NA	C2orf28	51374
hsa-miR-650	NA	MMP11	4320
hsa-miR-654-3p	NA	IFNGR2	3460
hsa-miR-654-3p	NA	MMP11	4320
hsa-miR-655	NA	CALU	813
hsa-miR-655	NA	CAPZA1	829
hsa-miR-655	NA	CPEB3	22849
hsa-miR-655	NA	KDELR2	11014
hsa-miR-655	NA	PTX3	5806
hsa-miR-655	NA	ZMYND11	10771
hsa-miR-656	NA	CALU	813
hsa-miR-656	NA	CPEB3	22849
hsa-miR-656	NA	GCSH	2653
hsa-miR-656	NA	PDIA6	10130
hsa-miR-658	NA	PLP2	5355
hsa-miR-7	NA	ARF4	378
hsa-miR-7	NA	CALU	813
hsa-miR-7	NA	CAPZA1	829
hsa-miR-7	NA	FAM190B	54462
hsa-miR-7	NA	PLP2	5355
hsa-miR-758	NA	PLP2	5355
hsa-miR-767-3p	NA	AP2S1	1175
hsa-miR-767-3p	NA	CLIC1	1192
hsa-miR-767-3p	NA	IFNGR2	3460
hsa-miR-767-5p	NA	GPX7	2882
hsa-miR-767-5p	NA	IFNGR2	3460
hsa-miR-768-3p	NA	CPEB3	22849
hsa-miR-768-5p	NA	FRY	10129
hsa-miR-768-5p	NA	MMP11	4320
hsa-miR-768-5p	NA	PLP2	5355
hsa-miR-768-5p	NA	TARSL2	123283
hsa-miR-769-5p	NA	C2orf28	51374
hsa-miR-769-5p	NA	IFNGR2	3460
hsa-miR-770-5p	NA	CPEB3	22849
hsa-miR-802	NA	CAPZA1	829
hsa-miR-802	NA	GCSH	2653
hsa-miR-802	NA	PLIN2	123
hsa-miR-873	NA	PGK1	5230
hsa-miR-875-3p	NA	SLAMF9	89886
hsa-miR-876-3p	NA	CALU	813
hsa-miR-876-3p	NA	VEGFA	7422
hsa-miR-876-5p	NA	ARF4	378
hsa-miR-876-5p	NA	LOX	4015
hsa-miR-885-3p	NA	AP2S1	1175
hsa-miR-885-5p	NA	CPEB3	22849
hsa-miR-885-5p	NA	UPF2	26019
hsa-miR-886-3p	NA	MMP11	4320
hsa-miR-888	NA	ARF4	378
hsa-miR-891a	NA	GCSH	2653
hsa-miR-891b	NA	TRAM1	23471
hsa-miR-892a	NA	LOX	4015
hsa-miR-9	NA	CALU	813
hsa-miR-9	NA	CAPZA1	829
hsa-miR-9	NA	CNIH4	29097
hsa-miR-9	NA	CPEB3	22849
hsa-miR-9	NA	FAM190B	54462
hsa-miR-9	NA	FAM190B	54462
hsa-miR-9	NA	FRY	10129
hsa-miR-9	NA	PTX3	5806
hsa-miR-9	NA	RAP1B	5908
hsa-miR-9	NA	TRAM1	23471
hsa-miR-9	NA	TXNDC5	81567
hsa-miR-9*	NA	ZMYND11	10771
hsa-miR-92	NA	CPEB3	22849
hsa-miR-92	NA	FRY	10129
hsa-miR-92	NA	RAP1B	5908
hsa-miR-920	NA	SLAMF9	89886
hsa-miR-920	NA	TPM4	7171
hsa-miR-920	NA	VEGFA	7422
hsa-miR-921	NA	FRY	10129
hsa-miR-92a	NA	CPEB3	22849
hsa-miR-92a	NA	FRY	10129
hsa-miR-92a	NA	UPF2	26019
hsa-miR-92b	NA	CPEB3	22849
hsa-miR-92b	NA	FRY	10129
hsa-miR-92b	NA	UPF2	26019
hsa-miR-93	NA	CPEB3	22849
hsa-miR-93	NA	FAM190B	54462
hsa-miR-93	NA	FAM190B	54462
hsa-miR-93	NA	VEGFA	7422
hsa-miR-93	NA	ZRANB1	54764
hsa-miR-937	NA	AP2S1	1175
hsa-miR-939	NA	VEGFA	7422
hsa-miR-940	NA	AP2S1	1175
hsa-miR-941	NA	AP2S1	1175
hsa-miR-942	NA	UPF2	26019
hsa-miR-943	NA	VEGFA	7422
hsa-miR-944	NA	GGH	8836
hsa-miR-944	NA	LYPLA1	10434
hsa-miR-944	NA	ZRANB1	54764
hsa-miR-95	NA	CAPZA1	829
hsa-miR-96	NA	ARF4	378
hsa-miR-98	NA	AP2S1	1175
hsa-miR-98	NA	CALU	813
hsa-miR-98	NA	CPEB3	22849
hsa-miR-98	NA	MMP11	4320
hsa-miR-98	NA	PLIN2	123
hsa-miR-98	NA	ZMYND11	10771
